id,SalePrice
2735,134192.14900969988
2736,137226.70515603886
2737,124550.47063812749
2738,131971.7841619704
2739,158600.43024257358
2740,136165.84012053817
2741,144337.187404922
2742,145354.7197793915
2743,140206.043069481
2744,149408.13300867856
2745,146188.35302746147
2746,144634.1548691482
2747,152525.5529364344
2748,126473.48765194124
2749,126958.7885320017
2750,142614.06006625373
2751,136807.4769936453
2752,211951.5196791596
2753,158716.24144674375
2754,214301.11891521525
2755,126270.35723954409
2756,99457.19164293667
2757,72239.77744808368
2758,83778.64224325118
2759,159185.0293282362
2760,127068.85628556169
2761,142913.88174906417
2762,142181.1052438257
2763,184406.14479088844
2764,158097.89281024676
2765,286596.278872232
2766,125025.86385669975
2767,92587.65322420736
2768,131302.48664987957
2769,136334.11852314044
2770,157266.63123768973
2771,119744.80182871128
2772,119231.88406984335
2773,154455.06104447704
2774,141011.30678808404
2775,111527.48380749222
2776,138206.38995000807
2777,146261.57457589734
2778,120370.81516125835
2779,118926.79995765394
2780,99436.00087022604
2781,93035.54587300823
2782,83963.64395640153
2783,100275.58197668112
2784,125099.85127670325
2785,123128.78741738795
2786,72480.43709108536
2787,126333.73028062361
2788,67586.6601441258
2789,216005.49190916587
2790,92223.59597249159
2791,111131.9163877155
2792,61696.50191432837
2793,158071.4691100027
2794,106345.63294320308
2795,120147.90931415009
2796,105082.19267563766
2797,224324.04438633932
2798,115866.81018932589
2799,111328.2903461364
2800,64436.37819906141
2801,112855.90423234396
2802,133357.09324074464
2803,171589.03547830976
2804,139789.65330760265
2805,102188.90766184674
2806,82024.71115705885
2807,169690.7325037223
2808,150231.68008344024
2809,138189.70424242062
2810,136590.29561505883
2811,159712.34887928687
2812,150183.53031035097
2813,163454.39767021287
2814,155474.70532163925
2815,96890.8521702352
2816,228576.46685991762
2817,149527.80101707057
2818,126433.33347612435
2819,158035.34823751438
2820,134230.7120554932
2821,102468.71087440719
2822,186046.03827486958
2823,248311.59948979213
2824,183917.0210391636
2825,164880.96508658034
2826,132699.77764002144
2827,141419.37685848254
2828,212006.65766580505
2829,190286.19790615712
2830,229339.42137043492
2831,180409.52173022143
2832,243681.11299889054
2833,278458.1824038937
2834,211114.82494797377
2835,206420.25760418994
2836,188016.64226307848
2837,161753.95523601666
2838,151523.05821846458
2839,176155.46009513954
2840,202242.63095720412
2841,207814.93123048887
2842,218277.84765894976
2843,147706.20794286308
2844,154964.78694566045
2845,119147.91993706556
2846,209735.70016823645
2847,211236.59771398874
2848,220756.63436015154
2849,200211.0411264311
2850,283509.4531943758
2851,223970.42666311093
2852,234002.14094391948
2853,227438.88263760137
2854,138188.82894876698
2855,210095.02278210997
2856,207036.38644639732
2857,185532.56701131124
2858,211960.19829323978
2859,128973.22239863581
2860,127928.69400343503
2861,134058.733083725
2862,191713.40398975485
2863,131792.9834342052
2864,240230.54158774138
2865,139791.57613438237
2866,139265.4265100814
2867,97820.81686414598
2868,96503.15318651235
2869,107399.53180852458
2870,132706.1326843518
2871,89806.17152983783
2872,45803.7685431967
2873,94439.31130306744
2874,139735.56975217792
2875,123669.061645275
2876,163179.17918538552
2877,126959.66724680705
2878,178093.5363697383
2879,135852.19352461878
2880,98391.12348955746
2881,142230.67709183713
2882,157988.115234179
2883,185255.205210379
2884,200188.4677322484
2885,182689.2959456597
2886,223815.39654467258
2887,105984.88717030369
2888,128794.53896460353
2889,48567.81812189106
2890,84300.08588116347
2891,131005.0213681806
2892,58881.79766679886
2893,94517.61786465255
2894,62809.53224473225
2895,286375.14637110074
2896,269502.6881549028
2897,198464.09464266268
2898,145565.72811166104
2899,217139.44893260946
2900,153312.25473282096
2901,224865.2390561923
2902,189775.12599817596
2903,340772.8880485008
2904,357809.98914761073
2905,111451.02030910816
2906,221012.9517271214
2907,100522.61324006121
2908,135169.71942260885
2909,140231.36562892862
2910,81314.6779074221
2911,78719.35497678124
2912,140216.94599252444
2913,83917.05123690533
2914,70455.40986118394
2915,75975.25391487351
2916,80467.42919729846
2917,160302.61518814712
2918,120029.87429310859
2919,227172.2781562103
